ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.0249023437,0.0734863281,-0.9519042968,-1.4274809360,-7.0076336860,-20.5877857208,-20.0862407684,16.1034317016,-20.5877857208,1.4941040039,4.5029840469,15.3379383087
-0.0268554687,0.0319824218,-0.9797363281,-8.2061071395,-19.1221370697,-8.5648851394,-20.4965457916,15.1473245620,-8.5648851394,1.5693010330,4.0482048988,14.1255807876
-0.0275878906,0.0598144531,-0.9941406250,-11.4427480697,-26.6870231628,-10.1145038604,-21.0686836242,13.8129730224,-10.1145038604,1.5867102146,3.4753832817,12.5671396255
-0.0305175781,0.0361328125,-1.0158691406,-17.9923667907,-34.0000000000,-11.7099237442,-21.9683017730,12.1129732131,-11.7099237442,1.7196099758,2.5649724006,10.6841897964
-0.0300292968,0.0207519531,-1.0544433593,-18.5801525115,-40.0610694885,-7.2213740348,-22.8973102569,10.1099195480,-7.2213740348,1.6309594154,1.6257855892,8.5401334762
-0.0339355468,0.0432128906,-1.0769042968,-19.4351139068,-43.6641235351,-8.9618320465,-23.8690662384,7.9267129898,-8.9618320465,1.8034645080,0.6868839740,6.2658576965
-0.0344238281,0.0615234375,-1.1015625000,-23.9770984649,-48.9541969299,-16.6259536743,-25.0679206848,5.4790029525,-16.6259536743,1.7871272563,-0.4378284931,3.7775275707
-0.0422363281,0.0390625000,-1.1616210937,-26.0229015350,-52.5496177673,-9.5954198837,-26.3690662384,2.8515219688,-9.5954198837,2.0811715126,-1.6656997203,1.1686691045
-0.0395507812,0.0612792968,-1.1723632812,-24.7022895812,-51.6870231628,-13.2519083023,-27.6041812896,0.2671706676,-13.2519083023,1.9295624732,-2.7829892635,-1.3487772941
-0.0329589843,0.0371093750,-1.1137695312,-21.5801525115,-46.4656486511,-15.6870231628,-28.6831893920,-2.0561118125,-15.6870231628,1.6940788269,-3.7466075420,-3.5647370815
-0.0336914062,0.0246582031,-1.0947265625,-21.3129768371,-38.3511466979,-15.9083967208,-29.7488384246,-3.9736690521,-15.9083967208,1.7623373031,-4.6902170181,-5.3374018669
-0.0295410156,-0.0053710937,-1.0466308593,-14.0381679534,-35.9083976745,-28.4122142791,-30.4507465362,-5.7690887451,-28.4122142791,1.6167153358,-5.2901611328,-6.9578313827
-0.0356445312,0.0490722656,-1.0576171875,-13.3358774185,-27.4351139068,-36.0228996276,-31.1175403594,-7.1408443450,-36.0228996276,1.9282176971,-5.7847146987,-8.1244306564
-0.0295410156,0.0629882812,-0.9997558593,-11.9312973022,-19.3893127441,-33.1832046508,-31.7141056060,-8.1103096008,-33.1832046508,1.6891493797,-6.1815838813,-8.8782348632
-0.0246582031,0.0446777343,-0.9921875000,-8.4274806976,-13.2213745117,-20.3282451629,-32.1354789733,-8.7713785171,-20.3282451629,1.4222018718,-6.4193491935,-9.3200731277
-0.0251464843,0.0554199218,-1.0014648437,-6.0763359069,-4.2977099418,-6.1221375465,-32.4392967224,-8.9862642288,-6.1221375465,1.4361814498,-6.5253734588,-9.3155364990
-0.0312500000,0.0510253906,-0.9851074218,-2.2595419883,5.7557253837,3.2595419883,-32.5522727966,-8.6984777450,3.2595419883,1.8145210266,-6.4463119506,-8.8109054565
-0.0300292968,0.0292968750,-1.0039062500,-1.9160305023,13.3282442092,0.3664122104,-32.6480751037,-8.0320653915,0.3664122104,1.7126177787,-6.3778543472,-7.9473514556
-0.0297851562,0.0388183593,-0.9970703125,-0.2519083976,21.0610694885,1.8931298255,-32.6606712341,-6.9790120124,1.8931298255,1.7097748756,-6.2180700302,-6.7222166061
-0.0424804687,0.0815429687,-1.1137695312,7.7633585929,41.6717567443,34.2061080932,-32.2725028991,-4.8954238891,34.2061080932,2.1784441471,-5.6296176910,-4.5022873878
-0.0405273437,0.0461425781,-1.1618652343,23.2671756744,47.1068687438,46.2290077209,-31.1091442108,-2.5400803089,46.2290077209,1.9961676597,-4.3314762115,-2.0640814304
-0.0402832031,0.0417480468,-1.1088867187,23.1755733489,48.2290077209,45.9083976745,-29.9503650665,-0.1286299228,45.9083976745,2.0790324211,-3.0661501884,0.3820022392
-0.0461425781,0.0529785156,-1.1389160156,23.7480907440,42.4045791625,48.7022895812,-28.7629604339,1.9915990829,48.7022895812,2.3175361156,-1.7879486083,2.4985373020
-0.0258789062,0.0117187500,-1.0651855468,26.8015270233,41.6030540466,46.0534362792,-27.4228839874,4.0717515945,46.0534362792,1.3916550827,-0.4263121604,4.5149493217
-0.0480957031,-0.0046386718,-1.1203613281,23.9541988372,38.1755714416,23.5954189300,-26.2251739501,5.9805302619,23.5954189300,2.4581058025,0.7512297630,6.3444156646
-0.0483398437,0.0280761718,-1.1076660156,22.5954189300,33.9618339538,-0.8091603279,-25.0954036712,7.6786222457,-0.8091603279,2.4980680942,1.8723926544,7.9316186904
-0.0349121093,0.0014648437,-1.0046386718,14.3969469070,24.7251911163,-16.8473281860,-24.3755569458,8.9148817062,-16.8473281860,1.9902773857,2.5420651435,9.0243263244
-0.0219726562,0.0231933593,-0.9355468750,12.6717557907,18.8244266510,-25.4656486511,-23.7419700622,9.8561029434,-25.4656486511,1.3450127840,3.1405348777,9.7931375503
-0.0336914062,0.0314941406,-0.9716796875,9.5954198837,16.7480907440,-34.1603050231,-23.2621994018,10.6935071945,-34.1603050231,1.9848007202,3.5850059986,10.4576272964
-0.0192871093,0.0695800781,-0.9135742187,0.2290076255,5.9770994186,-28.3587779998,-23.2507495880,10.9923620223,-28.3587779998,1.2059403657,3.6116156578,10.5654706954
-0.0324707031,0.0236816406,-0.9531250000,-1.3816794204,-3.5572519302,-21.1984729766,-23.3198337554,10.8144998550,-21.1984729766,1.9505748748,3.5001306533,10.2188682556
-0.0246582031,0.0700683593,-0.9470214843,-2.5877861976,-9.4427480697,-1.8167939186,-23.4492225646,10.3423624038,-1.8167939186,1.4874458312,3.3879280090,9.5815448760
-0.0275878906,0.0332031250,-0.9641113281,-7.4580154418,-17.3969459533,0.0763358783,-23.8221225738,9.4725151062,0.0763358783,1.6380918025,2.9941592216,8.5702257156
-0.0312500000,0.0351562500,-1.0019531250,-12.9389314651,-24.0992374420,-5.9541983604,-24.4690685272,8.2675533294,-5.9541983604,1.7853259086,2.3404400348,7.2536654472
-0.0295410156,0.0358886718,-1.0087890625,-16.4274806976,-30.2137413024,-7.5343513488,-25.2904434204,6.7568664550,-7.5343513488,1.6762899398,1.5294171333,5.6616444587
-0.0334472656,0.0397949218,-1.0507812500,-18.3053436279,-35.3740463256,-6.8015265464,-26.2057113647,4.9881639480,-6.8015265464,1.8218528747,0.6452221870,3.8515203475
-0.0351562500,0.0329589843,-1.0615234375,-21.7404575347,-41.8167953491,-10.2824430465,-27.2927341461,2.8973240852,-10.2824430465,1.8959540367,-0.3974163532,1.7633858680
-0.0380859375,0.0312500000,-1.1159667968,-20.5801525115,-46.6412200927,-18.2900772094,-28.3217411041,0.5652630329,-18.2900772094,1.9538780212,-1.3658339977,-0.5182240486
-0.0344238281,0.0585937500,-1.1240234375,-22.0839691162,-51.0381660461,-12.0305347442,-29.4259395599,-1.9866452217,-12.0305347442,1.7517890930,-2.3609788417,-2.9736938476
-0.0375976562,0.0642089843,-1.1291503906,-25.0305347442,-49.3358764648,-14.1908397674,-30.6774654388,-4.4534387588,-14.1908397674,1.9040163993,-3.4751989841,-5.2935981750
-0.0341796875,0.0400390625,-1.1088867187,-27.1526718139,-51.5572509765,-16.6793899536,-32.0350990295,-7.0313014984,-16.6793899536,1.7643443107,-4.6948375701,-7.6787447929
-0.0424804687,0.0368652343,-1.1608886718,-25.9007625579,-50.7022895812,-15.8320608139,-33.3301353454,-9.5664157867,-15.8320608139,2.0946381092,-5.8337254524,-9.9676895141
-0.0280761718,0.0515136718,-1.1220703125,-22.8244266510,-48.3740463256,-14.9541988372,-34.4713554382,-11.9851179122,-14.9541988372,1.4318346023,-6.7828931808,-12.1100273132
-0.0368652343,0.0529785156,-1.1171875000,-23.3587779998,-47.9083976745,-16.7557258605,-35.6392936706,-14.3805379867,-16.7557258605,1.8878549575,-7.7375450134,-14.1775817871
-0.0327148437,0.0419921875,-1.1108398437,-21.1603050231,-43.5954208374,-17.2748088836,-36.6973075866,-16.5603084564,-17.2748088836,1.6857012748,-8.5763702392,-15.9964923858
-0.0395507812,0.0280761718,-1.0979003906,-23.8091602325,-36.6564903259,-17.4274806976,-37.8877639770,-18.3931331634,-17.4274806976,2.0624585151,-9.5422134399,-17.4314823150
-0.0314941406,-0.0029296875,-1.0314941406,-15.5496187210,-32.7328262329,-31.4274806976,-38.6652450561,-20.0297737121,-31.4274806976,1.7488356590,-10.1165542602,-18.6517829895
-0.0329589843,0.0397949218,-1.0466308593,-12.3358774185,-27.5648860931,-39.8015251159,-39.2820396423,-21.4080181121,-39.8015251159,1.8023782730,-10.4751539230,-19.5933799743
-0.0307617187,0.0534667968,-1.0007324218,-10.8702287673,-16.5801525115,-39.0381660461,-39.8255500793,-22.2370262145,-39.0381660461,1.7581664085,-10.7371559143,-19.9787769317
-0.0275878906,0.0644531250,-1.0056152343,-7.6030535697,-11.3206110000,-20.2442741394,-40.2057037353,-22.8030567169,-20.2442741394,1.5682330131,-10.8216447830,-20.1025466918
-0.0222167968,0.0583496093,-0.9914550781,-5.6183204650,-2.6488549709,-5.1221375465,-40.4866180419,-22.9354991912,-5.1221375465,1.2814680290,-10.8131647109,-19.8046607971
-0.0297851562,0.0495605468,-0.9921875000,-3.0839693546,5.1526718139,3.1908397674,-40.6408157348,-22.6778659820,3.1908397674,1.7173451423,-10.6908502578,-19.1217403411
-0.0278320312,0.0297851562,-1.0056152343,-1.6793893814,12.8244276046,-0.1145038127,-40.7247848510,-22.0366439819,-0.1145038127,1.5846543312,-10.5254058837,-18.0792160034
-0.0266113281,0.0468750000,-1.0068359375,-0.3511450290,19.8549613952,2.3587787151,-40.7423439025,-21.0438957214,2.3587787151,1.5123748779,-10.2788105010,-16.7144927978
-0.0319824218,0.0363769531,-1.0402832031,2.4732823371,26.1603050231,3.8091602325,-40.6186790466,-19.7358798980,3.8091602325,1.7598695755,-9.9120082855,-15.0631513595
-0.0305175781,0.0988769531,-1.0354003906,3.7022900581,35.3358764648,21.0534343719,-40.4335632324,-17.9690856933,21.0534343719,1.6806161403,-9.4233026504,-12.9968175888
-0.0412597656,0.0695800781,-1.0908203125,6.5572519302,35.8778610229,38.1145019531,-40.1057014465,-16.1751918792,38.1145019531,2.1617643833,-8.8405876159,-10.9356317520
-0.0329589843,0.0551757812,-1.0749511718,13.7251911163,50.0763359069,49.0534362792,-39.4194412231,-13.6713752746,49.0534362792,1.7538833618,-7.9325027465,-8.2281007766
-0.0498046875,0.0615234375,-1.1706542968,15.9312973022,41.7480926513,50.2977104187,-38.6228752136,-11.5839710235,50.2977104187,2.4327871799,-6.9331054687,-5.9692268371
-0.0429687500,0.0634765625,-1.1389160156,18.3587779998,48.3969459533,52.3740463256,-37.7049369812,-9.1641235351,52.3740463256,2.1572718620,-5.8311080932,-3.4352467060
-0.0554199218,0.0559082031,-1.1674804687,20.2595424652,46.5572509765,57.0228996276,-36.6919593811,-6.8362607955,57.0228996276,2.7146656513,-4.6669964790,-1.0309432744
-0.0410156250,0.0556640625,-1.1423339843,23.4503822326,43.4809150695,56.9160308837,-35.5194396972,-4.6622152328,56.9160308837,2.0538930892,-3.3688292503,1.1613183021
-0.0480957031,0.0493164062,-1.1274414062,26.9007625579,44.8244285583,57.7404594421,-34.1744003295,-2.4209938049,57.7404594421,2.4403779506,-1.9332681655,3.3832967281
-0.0446777343,0.0524902343,-1.1196289062,27.5801525115,37.0458030700,59.6564903259,-32.7953910827,-0.5687036514,59.6564903259,2.2826173305,-0.4895346164,5.1765279769
-0.0917968750,0.0148925781,-1.2268066406,30.3587779998,41.5114517211,50.5725173950,-31.2774524688,1.5068690776,50.5725173950,4.2789182662,1.0217075347,7.1926374435
-0.0395507812,-0.0041503906,-1.0285644531,26.1984729766,31.6030540466,24.4045810699,-29.9675292968,3.0870218276,24.4045810699,2.2020580768,2.2803781032,8.6413755416
-0.0556640625,0.0058593750,-1.1503906250,24.8320617675,26.6106872558,2.6717557907,-28.7259254455,4.4175562858,2.6717557907,2.7701799869,3.4573714733,9.8278751373
-0.0368652343,0.0043945312,-1.0395507812,22.5572509765,27.7786254882,-17.8167934417,-27.5980625152,5.8064875602,-17.8167934417,2.0309913158,4.4983711242,11.0330905914
-0.0478515625,0.0134277343,-1.0014648437,14.4885492324,19.5496177673,-40.0916023254,-26.8736343383,6.7839684486,-40.0916023254,2.7353563308,5.1336884498,11.8250675201
-0.0297851562,0.0358886718,-0.9704589843,10.3740453720,18.3358783721,-46.3129768371,-26.3549327850,7.7007622718,-46.3129768371,1.7567598819,5.5816807746,12.5221595764
-0.0339355468,0.0588378906,-0.9489746093,2.8625953674,9.4732828140,-44.3893127441,-26.2118034362,8.1744260787,-44.3893127441,2.0441155433,5.6812267303,12.7767896652
-0.0307617187,0.0710449218,-0.9360351562,-0.5190839767,-2.0458016395,-25.0381679534,-26.2377567291,8.0721359252,-25.0381679534,1.8768880844,5.6289291381,12.4585475921
-0.0227050781,0.0825195312,-0.9538574218,-3.6030533313,-7.1526718139,-1.8625954627,-26.4179096221,7.7145023345,-1.8625954627,1.3585063219,5.4386615753,11.8860664367
-0.0344238281,0.0397949218,-0.9782714843,-7.7786259651,-15.4580154418,7.9770994186,-26.8068408966,6.9416017532,7.9770994186,2.0136525630,4.9952955245,10.9311752319
-0.0351562500,0.0288085937,-0.9916992187,-14.1755723953,-24.4122142791,0.6412213325,-27.5156192779,5.7209911346,0.6412213325,2.0294594764,4.2340455055,9.5569429397
-0.0290527343,0.0339355468,-1.0275878906,-18.6946563720,-28.1908397674,-5.4809160232,-28.4503517150,4.3114490509,-5.4809160232,1.6185959815,3.2711408138,8.0168247222
-0.0249023437,0.0310058593,-1.0339355468,-20.3511447906,-33.3740463256,-6.4809160232,-29.4679088592,2.6427466869,-6.4809160232,1.3790827989,2.2428555488,6.2487421035
-0.0375976562,0.0490722656,-1.0788574218,-23.4656486511,-38.6564903259,-9.7786254882,-30.6411914825,0.7099222183,-9.7786254882,1.9938623428,1.1002366542,4.2694764137
-0.0241699218,0.0454101562,-1.0639648437,-28.3282451629,-42.0000000000,-18.4351139068,-32.0576019287,-1.3900779533,-18.4351139068,1.3001722097,-0.2609865188,2.1520900726
-0.0373535156,0.0383300781,-1.1254882812,-26.3282451629,-47.1221389770,-12.0534353256,-33.3740158081,-3.7461848258,-12.0534353256,1.8997755050,-1.5068616867,-0.1619410753
-0.0319824218,0.0551757812,-1.1203613281,-26.4503822326,-45.8625946044,-15.1068706512,-34.6965332031,-6.0393142700,-15.1068706512,1.6331730842,-2.7164278030,-2.3733060359
-0.0380859375,0.0461425781,-1.1142578125,-28.4885501861,-49.5114517211,-18.0992374420,-36.1209602355,-8.5148868560,-18.0992374420,1.9559636116,-4.0106391906,-4.7127819061
-0.0383300781,0.0373535156,-1.1469726562,-29.1297702789,-47.4732818603,-19.3358783721,-37.5774497985,-10.8885507583,-19.3358783721,1.9130117416,-5.3204998970,-6.9064564704
-0.0346679687,0.0422363281,-1.1269531250,-24.8931293487,-45.5267181396,-18.3511447906,-38.8221054077,-13.1648864746,-18.3511447906,1.7607741355,-6.3909468650,-8.9639215469
-0.0388183593,0.0541992187,-1.1242675781,-25.0305347442,-45.8778610229,-20.0839691162,-40.0736312866,-15.4587793350,-20.0839691162,1.9752130508,-7.4344573020,-10.9931545257
-0.0336914062,0.0483398437,-1.0969238281,-23.6030540466,-41.5801544189,-20.0839691162,-41.2537841796,-17.5377864837,-20.0839691162,1.7575503349,-8.3918752670,-12.7755680084
-0.0427246093,0.0241699218,-1.0944824218,-23.9389305114,-35.4885482788,-19.9160308837,-42.4507293701,-19.3122138977,-19.9160308837,2.2349393367,-9.3717632293,-14.2142972946
-0.0356445312,0.0002441406,-1.0661621093,-16.2595424652,-31.4961833953,-30.9770984649,-43.2637062072,-20.8870239257,-30.9770984649,1.9148313522,-9.9807834625,-15.4350280761
-0.0319824218,0.0305175781,-1.0371093750,-15.3969469070,-25.5877857208,-41.3053436279,-44.0335540771,-22.1664123535,-41.3053436279,1.7655662536,-10.5019245147,-16.3448181152
-0.0300292968,0.0515136718,-1.0117187500,-11.2442750930,-16.8549613952,-40.7099227905,-44.5957679748,-23.0091609954,-40.7099227905,1.6979255676,-10.7845849990,-16.8098564147
-0.0305175781,0.0625000000,-0.9863281250,-8.1908397674,-12.0458011627,-30.2061061859,-45.0053100585,-23.6114501953,-30.2061061859,1.7686550617,-10.8977632522,-17.0285301208
-0.0270996093,0.0720214843,-1.0070800781,-6.1297707557,-6.6870226860,-12.2595415115,-45.3117980957,-23.9458007812,-12.2595415115,1.5374807357,-10.8983860015,-16.9848728179
-0.0219726562,0.0583496093,-0.9780273437,-3.2290077209,3.5954198837,2.9160306930,-45.4732475280,-23.7660293579,2.9160306930,1.2847241210,-10.7703723907,-16.4433059692
-0.0327148437,0.0185546875,-0.9916992187,-1.3740458488,10.3358774185,1.0687023401,-45.5419502258,-23.2492351531,1.0687023401,1.8890962600,-10.6008672714,-15.5701999664
-0.0280761718,0.0451660156,-1.0024414062,1.1755725145,17.6870231628,0.1297709941,-45.4831733703,-22.3648834228,0.1297709941,1.6026839256,-10.2796716690,-14.3600788116
-0.0300292968,0.0432128906,-1.0319824218,3.0152671337,23.8091602325,4.7633585929,-45.3324089050,-21.1744251251,4.7633585929,1.6653010845,-9.8783950805,-12.8729219436
-0.0251464843,0.0771484375,-1.0083007812,9.2519083023,30.2671756744,21.4809169769,-44.8698120117,-19.6610660552,21.4809169769,1.4244682788,-9.1400041580,-11.1038827896
-0.0351562500,0.0881347656,-1.0585937500,7.7022900581,35.0610694885,35.5114517211,-44.4846992492,-17.9080123901,35.5114517211,1.8955594062,-8.4846591949,-9.1259012222
-0.0361328125,0.0551757812,-1.0598144531,13.8244276046,42.7404594421,54.5343513488,-43.7934761047,-15.7709894180,54.5343513488,1.9500200271,-7.5779995918,-6.8101000785
-0.0451660156,0.0412597656,-1.1071777343,17.3053436279,37.7022895812,55.9465637207,-42.9282073974,-13.8858747482,55.9465637207,2.3344004154,-6.5358295440,-4.7797975540
-0.0476074218,0.0593261718,-1.1269531250,21.1908397674,43.6183204650,59.7175559997,-41.8686637878,-11.7049589157,59.7175559997,2.4156448841,-5.3065466880,-2.4985909461
-0.0451660156,0.0485839843,-1.1149902343,24.5419845581,43.2977104187,62.8244285583,-40.6415634155,-9.5400733947,62.8244285583,2.3174722194,-3.9479991912,-0.2806818771
-0.0507812500,0.0476074218,-1.1389160156,27.6106872558,40.5419845581,61.4732818603,-39.2610282897,-7.5129737854,61.4732818603,2.5507519245,-2.4682910442,1.7625041961
-0.0517578125,0.0512695312,-1.1250000000,30.7938938140,39.5114517211,63.1221389770,-37.7213325500,-5.5374011993,63.1221389770,2.6314187049,-0.8578928947,3.7159435749
-0.0417480468,0.0473632812,-1.0996093750,31.4885501861,34.7633590698,63.9160308837,-36.1469039916,-3.7992331981,63.9160308837,2.1722495555,0.7514957427,5.3884744644
-0.0341796875,0.0090332031,-1.0725097656,35.5954208374,28.8473281860,47.3053436279,-34.3671340942,-2.3568668365,47.3053436279,1.8252700805,2.4902877807,6.7307295799
-0.0346679687,0.0009765625,-1.0158691406,31.7175579071,24.4198474884,28.0000000000,-32.7812576293,-1.1358743906,28.0000000000,1.9545400619,3.9957435607,7.8317785263
-0.0422363281,0.0024414062,-1.0808105468,23.3511447906,22.6106872558,6.7862596511,-31.6137008666,-0.0053399801,6.7862596511,2.2378821372,5.0626211166,8.8278245925
-0.0439453125,0.0019531250,-1.0258789062,22.0305347442,23.3969459533,-12.9312973022,-30.5121746063,1.1645073890,-12.9312973022,2.4528605937,6.0430445671,9.8467760086
-0.0446777343,0.0126953125,-1.0058593750,13.3740453720,16.2595424652,-30.2366409301,-29.8434715270,1.9774845123,-30.2366409301,2.5430600643,6.5919599533,10.4974193572
-0.0444335937,0.0358886718,-1.0197753906,9.7175569534,12.9923667907,-35.5343513488,-29.3575935363,2.6271028518,-35.5343513488,2.4933688640,6.9765543937,10.9739646911
-0.0393066406,0.0595703125,-0.9470214843,6.6412215232,9.0763359069,-32.6259536743,-29.0255317687,3.0809197425,-32.6259536743,2.3720455169,7.2343683242,11.2466659545
-0.0363769531,0.0749511718,-0.9624023437,-1.3740458488,0.5267175674,-22.2824420928,-29.0942344665,3.1072556972,-22.2824420928,2.1581110954,7.1113524436,11.0907039642
-0.0336914062,0.0764160156,-0.9638671875,-4.8396944999,-6.7404580116,2.0839693546,-29.3362197875,2.7702326774,2.0839693546,1.9956682205,6.8225846290,10.5785207748
-0.0302734375,0.0412597656,-0.9841308593,-9.5572519302,-12.9694652557,9.9923667907,-29.8140830993,2.1217594146,9.9923667907,1.7604086399,6.2658190727,9.7666549682
-0.0354003906,0.0334472656,-0.9897460937,-14.3282442092,-16.9770984649,7.8167939186,-30.5304946899,1.2729043960,7.8167939186,2.0472655296,5.4771041870,8.7803888320
