ax,ay,az,gx,gy,gz
-19092,4828,-3504,-1073,-9529,8181
-19208,4472,-3416,359,-5151,6531
-19668,4856,-3628,-1028,-8996,9190
-17732,4196,-3244,579,-4801,5745
-17948,4512,-3200,-167,-6311,8104
-15196,3504,-2884,871,-4452,4151
-15364,3844,-2792,1476,-1938,4292
-13780,3108,-2400,1213,-3767,2295
-13644,3388,-2608,2983,1050,-1262
-14816,3464,-2584,2352,-457,-254
-14532,3424,-2776,3450,760,-6221
-17148,4148,-3024,3564,3159,-3822
-17352,4244,-3244,3523,545,-9506
-19108,4656,-3384,4141,5051,-6358
-19432,4868,-3420,3317,360,-10876
-19248,4664,-3488,3866,5137,-7193
-19232,4928,-3412,2759,368,-10108
-17148,4148,-3168,2940,3893,-5945
-17404,4464,-3040,2167,810,-7808
-14680,3512,-2740,1381,1006,-2292
-14972,3720,-2720,1829,1706,-4568
-14100,3612,-2484,-142,-1716,2250
-13992,3304,-2512,886,705,140
-15964,4060,-2776,-477,-1592,5895
-15508,3632,-2828,-574,-2353,5270
-18072,4676,-3224,-361,-434,8635
-18240,4216,-3228,-1227,-4135,8521
-19664,4948,-3384,-320,-87,11253
-19324,4504,-3476,-1011,-4419,8532
-18788,4756,-3328,23,400,11249
-18356,4344,-3220,-407,-3669,7103
-16128,3940,-3032,374,86,8889
-16156,3764,-2824,588,-1494,4240
-13952,3424,-2696,474,-1605,4322
-14248,3288,-2472,1645,1110,848
-14332,3600,-2560,879,-2490,-1590
-14176,3236,-2624,1767,820,-2415
-16444,4100,-2888,1816,-873,-7123
-16344,3860,-2912,1390,-1171,-5533
-18724,4648,-3272,2362,575,-10658
-18712,4592,-3336,934,-2155,-7630
-19548,4900,-3444,2278,1177,-11721
-18972,4616,-3408,553,-2322,-8467
-18192,4648,-3400,1581,1421,-9924
-17552,4292,-2992,72,-1711,-6504
-15384,3892,-2824,714,663,-7180
-15500,3720,-2692,-166,321,-2395
-13828,3420,-2664,-494,-1378,-3340
-14252,3496,-2532,-292,2162,2475
-14928,3676,-2628,-1128,-1788,1410
-15052,3760,-2740,-940,1488,7076
-17440,4212,-2976,-1035,-357,5516
-17356,4336,-3220,-1600,-234,10277
-19420,4704,-3392,-646,973,7793
-18984,4692,-3420,-1725,-1158,11899
-19432,4736,-3356,-177,1658,7883
-18524,4524,-3264,-1453,-1495,11319
-17300,4212,-3140,255,1729,5795
-16488,3968,-2944,-901,-1217,8376
-14400,3436,-2660,424,628,2467
-14860,3712,-2608,77,305,3555
-13584,3184,-2564,106,-1740,-1013
-14408,3580,-2528,960,1177,-2372
-15616,3748,-2684,170,-2239,-4332
-15864,3992,-2880,1022,-278,-7322
-18316,4380,-3136,600,-1028,-7373
-18060,4560,-3364,606,-1780,-10016
-19792,4828,-3284,717,33,-9325
-18892,4892,-3456,-8,-2346,-10266
-19008,4592,-3368,526,949,-9325
-17804,4660,-3236,-618,-2203,-8611
-16376,3812,-2816,-14,1406,-6764
-15896,4112,-2868,-924,-1140,-5845
-13900,3252,-2580,-961,788,-2152
-14672,3716,-2620,-1155,493,-1348
-14036,3376,-2612,-2115,-713,3552
-15400,3876,-2756,-1309,1677,2834
-16476,3928,-2888,-2790,-1321,8154
-17368,4384,-3136,-1610,1311,6462
-19148,4536,-3300,-2706,-1332,10622
-18852,4656,-3372,-1679,837,8682
-19744,4628,-3404,-2256,-1240,10335
-17996,4568,-3272,-1489,502,8941
-18096,4276,-3040,-1610,-708,7677
-15556,3768,-2952,-1372,-299,6509
-15480,3604,-2584,-723,665,3947
-13940,3368,-2692,-1069,-1503,1807
-13928,3236,-2440,27,1659,-243
-14776,3664,-2568,-536,-1433,-3496
-14916,3476,-2676,222,1240,-4496
-17252,4356,-2984,259,168,-8218
-17200,4128,-3124,-43,98,-7180
-19300,4832,-3336,735,1791,-10862
-18872,4640,-3336,-399,-318,-8618
-19408,4844,-3472,588,2717,-11106
-18640,4508,-3272,-834,-104,-8161
-17324,4324,-3224,-47,2732,-9259
-16908,4100,-2912,-1301,695,-5504
-14808,3724,-2740,-1157,1124,-5999
-14972,3692,-2596,-1701,1941,-1267
-14092,3468,-2580,-2473,-1187,-1824
-14256,3528,-2660,-2384,1429,3043
-15680,3788,-2808,-3059,-1665,2733
-16268,3948,-2904,-3356,-423,7602
-18432,4464,-3272,-3566,-2741,5866
-18224,4396,-3288,-4062,-2682,9959
-19776,4828,-3380,-3409,-2560,7116
-18912,4596,-3384,-4178,-3961,10526
-18880,4560,-3268,-2940,-1933,6500
-17680,4192,-3184,-3823,-4011,9006
-16192,3856,-2868,-2335,-1104,4270
-15512,3808,-2788,-2944,-2368,5690
-13832,3176,-2588,-1858,-688,939
-14348,3548,-2584,-1441,942,959
-13932,3276,-2644,-1383,-180,-2125
-14676,3656,-2812,-233,3420,-4053
-16192,3788,-2872,-545,2275,-4898
-16600,4020,-3120,235,4149,-7504
-18800,4524,-3336,169,4772,-7437
-18564,4688,-3344,139,4899,-8638
-19656,4720,-3524,287,6491,-8223
-18636,4676,-3392,-530,4599,-8068
-18240,4352,-3252,-234,6853,-7112
-17144,4288,-3156,-1407,3588,-6209
-15596,3664,-2788,-1429,5141,-4066
-15456,3884,-2696,-2213,2471,-4007
-14008,3308,-2604,-3202,1133,-87
-14624,3628,-2500,-3038,889,-1396
-15012,3672,-2612,-4636,-2788,3092
-15452,3768,-2876,-4296,-2683,1471
-17568,4384,-3164,-5343,-4839,4746
-17612,4184,-3352,-5610,-6546,3301
-19392,4820,-3544,-5678,-5830,5486
-18884,4576,-3548,-6119,-8515,3308
-19420,4720,-3560,-5723,-5942,5430
-17056,4104,-3040,-5202,-4592,3273
-14256,3496,-2556,-3712,-1215,-1357
-13448,3216,-2560,-3167,1944,699
-14712,3476,-2640,-2008,4594,-2408
-15408,3836,-2936,-2273,4768,-642
-16452,3824,-3040,-997,8693,-2319
-18204,4524,-3340,-1389,8111,-1132
-18292,4348,-3412,-705,10285,-1923
-19712,5036,-3640,-927,10226,-703
-18700,4484,-3460,-932,9750,-1371
-19000,4848,-3452,-958,10352,-47
-17352,4144,-3112,-1684,7237,-730
-16548,4128,-3056,-1621,8083,421
-15392,3648,-2780,-2710,3582,-492
-14320,3604,-2632,-2744,3564,-438
-14808,3580,-2524,-3575,669,-321
-14284,3572,-2608,-4223,-2457,-2061
-15528,3760,-2808,-4429,-2214,-850
-16596,4120,-2988,-5223,-6449,-3885
-17280,4236,-3224,-5384,-5534,-2079
-18936,4772,-3512,-5628,-7957,-5538
-18604,4648,-3448,-5988,-7516,-3283
-19484,4980,-3520,-5593,-7344,-6622
-18220,4500,-3452,-6201,-7487,-3864
-17828,4504,-3284,-5150,-5096,-6548
-16460,4168,-3096,-5862,-5599,-3203
-15100,3724,-2760,-4659,-2175,-5060
-14676,3608,-2672,-5145,-1796,-1252
-13604,3312,-2560,-4408,327,-1980
-14424,3512,-2680,-4140,2803,1297
-14660,3544,-2660,-4370,2131,2050
-15648,3996,-2940,-3632,5563,4104
-17400,4232,-3120,-4027,4396,5582
-17728,4496,-3256,-3584,5856,6615
-19380,4752,-3400,-3544,5789,7688
-18928,4704,-3536,-3626,5055,8043
-19448,4704,-3472,-3133,5883,7855
-18068,4516,-3248,-3591,3605,7612
-17288,4104,-3036,-2863,4799,5971
-16108,3920,-2932,-3469,1896,4897
-14652,3412,-2608,-2962,2885,3313
-14704,3548,-2604,-2967,1281,274
-13840,3284,-2588,-3245,263,-437
-14832,3608,-2596,-2488,992,-4668
-15600,3788,-2804,-3274,-1176,-4378
-16296,3936,-2936,-2388,301,-8554
-18172,4564,-3244,-2944,-586,-7631
-18112,4524,-3220,-2529,-239,-10846
-19508,4892,-3400,-2756,791,-9129
-18608,4580,-3360,-2816,-106,-11241
-18724,4640,-3272,-2802,2186,-8534
-17380,4324,-3100,-3319,189,-9551
-16304,4032,-2996,-3155,2883,-5921
-15552,3812,-2836,-3804,614,-6192
-14264,3520,-2700,-4128,1584,-2146
-14556,3452,-2540,-4198,1330,-1601
-14464,3612,-2700,-5165,-862,1427
-15236,3688,-2824,-4988,280,3151
-16712,4168,-3012,-5814,-2495,4671
-17132,4104,-3008,-5902,-2238,6602
-19008,4704,-3356,-6021,-3306,6425
-18744,4384,-3360,-6425,-4448,7927
-19500,4888,-3528,-5831,-3557,6796
-18524,4376,-3448,-6312,-5333,7284
-17900,4420,-3352,-5367,-2962,5592
-16876,3948,-3084,-5748,-4371,5329
-15204,3684,-2792,-4643,-1853,2876
-14916,3580,-2620,-4468,-1208,2703
-13652,3336,-2628,-3816,-463,-479
-14084,3340,-2696,-2956,2990,-93
-14648,3496,-2652,-2625,2385,-3356
-15152,3712,-2828,-1884,5805,-2547
-17204,4100,-2972,-1470,6255,-5340
-17512,4344,-3228,-1379,7867,-3772
-19056,4640,-3536,-861,9170,-6046
-18948,4680,-3468,-1544,8565,-3724
-19108,4572,-3596,-1020,10069,-5578
-18344,4564,-3464,-2177,7832,-2794
-17228,4160,-3208,-1798,8667,-4240
-16604,4112,-2960,-3005,5952,-1649
-14976,3500,-2728,-3251,4707,-2438
-14972,3608,-2672,-3803,3334,-1093
-14376,3364,-2556,-4861,-343,-887
-14720,3624,-2676,-4837,-574,-1277
-15916,3848,-2848,-5914,-4088,-289
-16236,4028,-2988,-6005,-5347,-1844
-18332,4452,-3276,-6637,-7421,-1568
-18304,4640,-3540,-6595,-7859,-2125
-19472,4816,-3540,-6559,-7920,-2625
-18508,4688,-3552,-6655,-8658,-2747
-18352,4540,-3364,-5984,-6546,-3232
-17172,4324,-3232,-6164,-7213,-2843
-15820,3844,-2936,-5218,-3847,-2630
-15168,3792,-2816,-5116,-3635,-2477
-13936,3340,-2588,-4602,-1068,-626
-14248,3504,-2604,-3819,1252,-1169
-14228,3444,-2616,-4067,1896,1973
-14892,3584,-2684,-2972,5059,1156
-16516,4012,-2984,-3266,5265,4449
-17132,4120,-3144,-2523,6951,3652
-18844,4656,-3380,-2454,7597,6395
-18652,4652,-3384,-2024,7327,5120
-19484,4788,-3476,-1816,7988,7205
-18328,4536,-3316,-1776,6091,5181
-17956,4416,-3080,-1444,7093,6281
-16684,4108,-2980,-1714,3954,3566
-14456,3588,-2584,-1997,766,257
-15176,3716,-2732,-2563,-2394,-3469
-16704,4092,-2996,-2108,-2302,-7007
-17632,4460,-3144,-2948,-4493,-6329
-18388,4536,-3228,-2339,-3219,-9162
-19196,4844,-3396,-3146,-4684,-7843
-18596,4664,-3424,-2631,-3338,-9827
-18744,4764,-3316,-3205,-3574,-7587
-17056,4248,-3088,-2942,-2812,-8507
-16508,4196,-2908,-3097,-1585,-5351
-14944,3708,-2784,-3183,-1900,-5296
-14484,3600,-2588,-2984,592,-1870
-14264,3452,-2532,-3385,-618,-984
-14236,3472,-2648,-3274,1274,2110
-15492,3792,-2796,-3328,1348,3631
-15992,3976,-2944,-3609,809,5710
-17548,4236,-3040,-3144,2350,7324
-18452,4536,-3288,-3477,568,8311
-18836,4524,-3392,-2829,2282,9117
-19240,4780,-3416,-3024,567,9215
-18324,4496,-3248,-2429,1717,8763
-18088,4448,-3156,-2375,840,7980
-16392,3884,-2932,-2093,820,6623
-15800,3952,-2836,-1533,1318,4622
-14532,3372,-2592,-1627,29,2892
-14132,3380,-2552,-825,1414,-94
-14488,3416,-2552,-1049,73,-1083
-14640,3436,-2736,-511,524,-4740
-16172,3896,-2860,-412,1032,-5056
-16904,4160,-3040,-392,-204,-8303
-18092,4436,-3260,-115,1657,-7855
-18796,4664,-3276,-400,-103,-10282
-18796,4700,-3340,-287,1897,-8796
-18936,4768,-3316,-662,322,-10272
-17736,4340,-3184,-828,1686,-7781
-17288,4300,-3108,-1038,898,-8249
-15628,3860,-2860,-1652,812,-4882
-15132,3724,-2664,-1537,1242,-4730
-14468,3572,-2568,-2480,-378,-1028
-14188,3480,-2600,-2331,317,-148
-15200,3772,-2676,-3120,-1080,3006
-15544,3744,-2772,-3292,-1580,4360
-17144,4268,-2956,-3372,-1488,6134
-17776,4280,-3240,-3856,-3175,7419
-18764,4664,-3356,-3430,-1977,8153
-19104,4572,-3436,-3796,-3776,8514
-18668,4544,-3452,-3220,-2190,8497
-18428,4372,-3252,-3301,-3332,7641
-16900,4100,-3056,-2734,-1933,6998
-16340,3856,-2916,-2334,-1670,5272
-14732,3596,-2728,-2028,-1400,3669
-14368,3436,-2512,-1219,609,2066
-14164,3428,-2536,-998,-12,-663
-14188,3336,-2584,-318,2065,-1501
-15680,3808,-2796,111,2215,-4862
-16236,3892,-3004,372,3298,-5103
-17800,4396,-3204,954,4261,-7819
-18252,4408,-3296,558,3865,-7094
-19068,4632,-3496,1115,5312,-9054
-18920,4648,-3344,283,4011,-7461
-18328,4572,-3356,618,5173,-8446
-17620,4284,-3224,-276,3482,-6133
-16168,3984,-2984,-294,3578,-6244
-15728,3844,-2776,-1037,2584,-3390
-14592,3536,-2612,-1559,672,-3086
-14540,3600,-2628,-1916,790,-18
-14840,3584,-2688,-2698,-2062,464
-15168,3740,-2864,-3023,-2220,3057
-16716,3992,-2956,-3473,-3826,3639
-17256,4300,-3188,-3933,-5103,5397
-18724,4524,-3364,-3911,-5223,5340
-18804,4500,-3488,-4461,-6388,7018
-18976,4620,-3356,-3910,-5433,5553
-18204,4492,-3352,-4315,-6156,6764
-17444,4264,-3152,-3644,-4563,5205
-15852,3732,-2864,-3507,-4226,4625
-15040,3684,-2712,-2197,-1383,1329
-14436,3424,-2600,-2449,-1536,2538
-13664,3276,-2448,-1004,1483,-1176
-14760,3568,-2640,-946,2453,-388
-14976,3572,-2672,-27,3869,-3779
-16688,4008,-3068,408,6204,-2778
-17352,7484,-324,-7246,-495,1561
-16304,4580,-2460,-817,21155,-14449
-16152,8020,-488,-17725,843,-33
-21664,1252,3312,-1652,12994,-63
-15844,6016,1648,2419,-1142,344
-17244,5120,512,-2255,1992,-1355
-13940,3792,-1720,364,2302,1090
-15656,4764,-2116,-1661,1987,1807
-16220,5028,-1864,-5001,561,-705
-15552,4412,-2220,-4169,-888,254
-16092,4236,-2724,-950,-1788,100
-15828,4316,-3296,548,-2601,-1786
-14856,3860,-4132,-2238,-1707,-291
-17036,4824,-3668,-3215,-1479,-240
-15880,3924,-4584,-5039,-2707,-830
-14864,2724,-4800,2765,38,2759
-15332,4744,-3308,942,534,807
-16516,4828,-3436,-6153,-934,-2234
-16088,4168,-3196,-3296,493,1389
-14448,3316,-2500,-2851,1897,-796
-17256,4444,-3160,-3440,-587,-1535
-15088,3500,-2712,-2828,2188,-100
-15792,3932,-2856,-2766,841,-2848
-16500,3908,-3044,-3163,1204,806
-15108,3728,-2712,-2218,2436,-3440
-16324,3968,-2896,-3364,598,1350
-16040,3860,-2932,-2058,2664,-3475
-15448,3892,-2740,-3138,1290,1345
-16328,3876,-2952,-2479,1251,-2827
-15844,3980,-2808,-2734,2414,1216
-15456,3636,-2812,-2984,-301,-1769
-16572,4236,-2960,-2591,2489,870
-15300,3584,-2768,-3126,-503,-804
-16344,4148,-3064,-2830,1336,985
-16016,3764,-2736,-3010,-418,-616
-15496,3948,-2924,-3116,-540,211
-16364,3848,-2812,-2778,587,273
-15432,3864,-2848,-3235,-1955,-1003
-16256,3756,-3008,-2789,772,1181
-15948,4068,-2752,-3016,-1902,-2007
-15604,3768,-2820,-2956,63,1755
-16496,4132,-2852,-2451,-538,-2741
-14888,3556,-2808,-3217,-926,1947
-16540,4020,-3048,-1838,1079,-3167
-15476,3828,-2744,-2994,-499,1758
-15512,3624,-2764,-1854,921,-2842
-16552,4112,-2892,-2401,1045,1257
-15080,3472,-2800,-2089,245,-1955
-16320,4160,-2916,-1805,2701,934
-15960,3752,-2760,-2139,-93,-1450
-15316,3856,-2908,-1555,2966,339
-16716,3892,-2872,-1969,794,-276
-16532,3904,-2804,-1755,223,-2061
-15876,4176,-2860,-2202,-520,589
-15764,3676,-2844,-1494,1692,190
-16172,4096,-2888,-1990,-825,-639
-15272,3560,-2728,-1964,92,1126
-16560,4216,-2876,-1517,42,-1665
-15460,3576,-2896,-2440,-1661,1542
-16128,4004,-2880,-1219,508,-2493
-16224,3980,-2960,-2438,-1854,1666
-14656,3504,-2720,-1314,-499,-2762
-16392,4052,-2776,-1891,-450,998
-16512,4004,-3040,-1530,-1472,-2550
-14996,3664,-2648,-1386,700,530
-16340,3908,-2896,-1673,-1732,-1434
-15468,3828,-2740,-980,1341,-194
-16088,3960,-2964,-1432,-837,-684
-15760,3908,-2852,-974,798,-583
-16260,4016,-2956,-939,1054,164
-15532,3796,-2836,-1102,-128,-613
-15796,3792,-2836,-574,2404,858
-15048,3736,-2720,-1023,-213,-345
-15916,3844,-3040,-644,2074,1558
-16176,3968,-2828,-499,1171,-726
-16436,4032,-2912,-1059,190,1489
-14908,3604,-2700,-112,2305,-494
-16316,4020,-2904,-1177,-679,1496
-15728,3840,-2804,-219,1472,-523
-15988,3924,-2736,-997,-485,1109
-16296,3980,-3020,-671,-180,-104
-14288,3536,-2576,-438,615,277
-16192,3840,-2964,-1215,-2267,480
-15604,3844,-2884,69,1411,-1020
-16876,4076,-2984,-1321,-2806,699
-12480,2996,-2368,-245,-181,-1336
-16300,3948,-2840,-445,-379,-218
-17776,4376,-3304,-766,-2347,-1312
-16556,4024,-2936,7,812,-245
-14716,3576,-2672,-760,-2675,-1210
-15888,3792,-2872,76,753,-45
-16008,3900,-2708,-191,-1040,-1026
-15444,3784,-2956,-344,-873,388
-15840,3804,-2760,506,1278,-1000
-15852,3896,-2904,-431,-1489,753
-16032,3868,-2860,802,1963,-820
-15400,3808,-2764,-182,-791,993
-15588,3680,-2840,437,1016,326
-17332,4300,-3016,467,1095,816
-15676,3800,-2880,103,-537,705
-15160,3788,-2684,989,2356,388
-13448,3196,-2340,-745,-3343,1937
-17316,4168,-3288,748,1006,90
-19252,4748,-3244,1025,2232,720
-13360,3232,-2540,-235,-2716,492
-16128,3812,-2996,1697,4542,1047
-15912,4008,-2776,230,-2174,-1079
-16236,3892,-3120,878,1321,1428
-13600,3268,-2468,1435,1321,-2160
-14752,3672,-2748,-470,-3739,1593
-18876,4572,-3296,2174,3204,-2857
-17800,4320,-3264,-570,-4183,1896
-13872,3256,-2668,1640,1392,-2464
-15124,3736,-2544,452,-1240,1078
-16460,3904,-3152,217,-3633,-1414
-16300,4136,-2776,1498,1801,149
-15388,3632,-2756,-333,-5088,296
-14632,3664,-2776,1568,1449,-403
-16996,4148,-2936,445,-2287,985
-15828,3876,-3016,717,-1980,-162
-18048,4476,-3060,1566,1682,1376
-14452,3556,-2676,266,-4035,338
-13372,3140,-2608,2070,2889,1378
-17776,4444,-3048,790,-2575,180
-14952,3608,-2848,1467,546,1556
-17880,4468,-3160,2012,1422,-196
-13800,3296,-2572,981,-1608,1819
-16900,4124,-3060,2803,3546,-723
-15632,3844,-2728,784,-2473,1721
-14968,3592,-2816,2612,2470,-909
-16668,4180,-2840,1698,-56,920
-16256,3900,-3004,1670,-1072,-473
-14780,3672,-2636,2662,2730,4
-17096,4188,-3156,930,-3805,139
-15124,3736,-2724,2818,2502,-648
-16388,3960,-2752,1436,-2117,360
-15716,3788,-3004,1803,-1523,-722
-15704,3836,-2664,2362,938,429
-16244,3936,-2928,865,-5049,-322
-15444,3768,-2816,2686,1902,596
-16488,4044,-2760,1189,-4159,-6
-15688,3784,-2856,2626,1282,775
-15696,3856,-2680,1621,-2865,392
-15372,3620,-2980,1583,-2632,1510
-16808,4120,-2820,2887,1148,144
-15140,3712,-2764,1037,-4622,2082
-16188,3896,-3008,3299,2223,-29
-15992,3956,-2744,1768,-2496,1962
-14576,3476,-2796,2556,-569,279
-17240,4252,-2956,3146,1711,1094
-14796,3424,-2720,1794,-3462,663
-16908,4180,-3140,3951,3813,80
-16156,3936,-2820,1977,-3080,777
-13528,3216,-2728,3362,1036,-645
-19148,4712,-3160,3193,894,489
-13028,3164,-2552,2395,-2813,-773
-16116,3916,-3044,4083,3121,-104
-15956,3900,-2832,3955,2383,-149
-17160,4240,-2944,1968,-4622,723
-13552,3092,-2780,3183,-399,503
-18656,4672,-3136,3076,-862,736
-13924,3280,-2636,2133,-3972,1451
-16812,4148,-3068,3917,1904,624
-15952,3860,-2932,1852,-4883,2299
-14728,3560,-2788,3722,873,787
-17572,4324,-3012,2776,-1840,2376
-14124,3296,-2712,2828,-2402,1017
-16280,3944,-2840,4056,2165,1426
-16628,4016,-3084,2245,-4560,1585
-13904,3416,-2676,4371,2560,632
-18368,4508,-3264,2898,-2486,1312
-13740,3340,-2672,3676,-403,69
-17164,4284,-2952,4146,1489,540
-15280,3716,-2800,2932,-3459,-225
-15164,3700,-2784,4689,2917,-288
-17348,4208,-3008,2654,-4448,13
-14316,3480,-2756,4360,1162,-681
-17592,4344,-2988,3523,-1529,-202
-14828,3632,-2744,3235,-2952,-530
-16292,4008,-2808,4498,1527,-549
-16140,3988,-3028,2468,-5419,532
-14588,3504,-2764,4521,1477,-584
-17772,4444,-3072,2947,-3533,1041
-13664,3188,-2740,3501,-1784,493
-17760,4464,-3024,4146,643,940
-15316,3644,-2888,2542,-4736,1754
-16560,4244,-3040,4660,2262,512
-14812,3656,-2680,2741,-3684,2507
-16284,4020,-3124,4374,1264,734
-16112,3892,-2756,3663,-545,2324
-15104,3668,-2908,3285,-2591,1012
-17052,4176,-3136,4666,2519,1520
-14824,3596,-2656,3215,-3182,788
-16424,4032,-3168,4548,1954,1111
-16104,3860,-2776,3821,-1227,281
-15632,3820,-2976,3652,-1760,406
-15356,3768,-2700,4597,1491,93
-15800,3712,-2864,3350,-2888,645
-16264,4108,-3008,4462,438,-868
-16456,3988,-2884,3325,-2449,1302
-15196,3796,-2908,3706,-2243,-765
-15988,3784,-2700,3933,-544,1236
-15728,3924,-2904,3162,-4207,-506
-15948,3844,-2944,4049,11,1232
-16860,4212,-3036,3124,-4189,-203
-14752,3564,-2784,3730,-866,1701
-16000,3936,-2756,3725,-1886,-82
-16124,3968,-2928,3119,-3003,2056
-15828,3860,-2820,4411,476,-33
-16056,3932,-2932,2945,-3477,2260
-14472,3408,-2752,4391,598,28
-17592,4408,-3164,3722,-997,1802
-14388,3404,-2720,3784,-1369,482
-16304,4044,-2872,4533,1448,696
-16592,3948,-3048,3436,-2435,914
-14864,3708,-2724,4655,1643,147
-16908,4092,-2960,3702,-1385,970
-14856,3660,-2844,4239,-218,-478
-16164,3932,-2856,4267,524,527
-15916,3980,-2968,3775,-1805,-498
-15664,3760,-2652,4349,905,622
-16516,4104,-2952,3308,-3493,-424
-15116,3628,-2868,4147,492,930
-16620,4108,-2884,3521,-2512,-345
-15328,3672,-2952,3424,-1669,1570
-15976,4000,-2804,3942,-674,-206
-16008,3936,-2976,2762,-3573,2318
-15420,3792,-2832,4123,74,-47
-16452,4020,-2804,2828,-3149,2694
-15312,3688,-2896,3704,-1053,358
-16360,4088,-2836,3403,-956,2468
-15796,3752,-2904,3157,-2761,920
-15800,3976,-2856,3988,818,1713
-16172,3840,-2816,2999,-2938,1310
-15332,3756,-2920,4015,612,818
-16348,3956,-2804,3356,-1802,883
-15340,3816,-2896,3791,-405,443
-16296,3936,-2800,3869,-88,345
-15576,3932,-3020,3369,-2081,-1
-15904,3812,-2868,4257,1057,-163
-15960,3948,-2912,3128,-3036,-327
-15628,3628,-2876,4225,939,-428
-16360,4156,-2984,3175,-2736,-398
-15356,3620,-2860,3780,-429,-291
-16452,4060,-2812,3475,-1515,-345
-15352,3604,-2944,3164,-2156,251
-16268,4060,-2912,3761,-197,-162
-15396,3980,-2884,-5739,-3854,-3444
-16028,4240,-3372,-11438,6177,-1819
-15932,2620,-3052,-17527,2734,-586
-16548,2852,-2616,-11587,3451,-1856
-15988,2464,-2616,-4949,426,-2696
-16328,2360,-2588,-5066,-2473,-846
-16060,2392,-2640,-1518,4326,1722
-16020,3156,-3044,-537,-2403,-1607
-15344,3240,-2944,-429,-162,4975
-16240,3828,-2752,2472,-839,-1620
-15524,4028,-2912,1229,-2723,3237
-16128,3772,-2796,2931,1692,-101
-14616,720,-2892,7829,219,504
-16344,5996,-4012,11286,-124,-1065
-18260,5124,-3792,7882,-7804,8833
-15048,5328,-4124,8011,-587,787
-15148,3836,-1580,402,-4708,2493
-15664,2800,-1740,1066,-2207,-4598
-16840,3064,-652,-8669,-2257,-2208
-17276,4116,1220,-5815,3290,-4704
-17752,3384,-764,-5016,170,2141
-13704,1880,-500,-1073,1473,-353
-17328,3796,-1500,-2419,-536,-833
-15988,2432,-2708,309,6219,788
-12616,3948,-6080,-3785,-4526,-6779
-14244,-200,-1372,-3598,-4691,389
-16524,1896,-1596,-4232,-5718,121
-18648,1988,-708,-1192,-5431,122
-16848,1540,-1176,9259,-2856,1017
-16660,1956,1068,-91,-8227,-2216
-17400,5652,6484,5447,-8442,-3905
-12988,920,3532,4556,-3057,-5025
-15464,1692,2752,10075,-11876,-42
-14988,-128,6276,-4114,-3367,-133
-16992,-616,6792,-2037,-2142,-1722
-14696,424,7056,6848,-5089,25
-14776,1540,8804,5050,-8758,3123
-14440,2256,8172,-1651,-2134,255
-14236,1488,9244,-2350,-831,352
-12680,2024,8940,373,2284,79
-13636,1676,8744,4377,-1453,376
-13688,2856,8092,1807,-1617,194
-13840,2636,8084,-1674,-1021,1047
-13084,1880,9372,1287,-2716,-1532
-11928,2612,8256,-200,-823,-749
-14508,1724,9452,893,717,-1479
-14028,2548,8920,-1256,-314,945
-13648,1056,9896,-1226,416,-882
-12604,3448,8336,112,-84,-91
ax,ay,az,gx,gy,gz
-12660,2660,10120,-342,160,669
-12832,2772,10256,-800,64,171
-12440,3096,10088,-614,558,514
-11344,4160,8976,-2305,4451,2889
-14012,3188,9608,-11107,17122,-4428
-15564,-340,-160,-16942,-32768,-255
-9844,4564,-4468,-21373,30382,12218
-15576,-428,7092,-5112,-19165,-5712
-16508,3788,2428,4993,5687,8083
-16148,3196,-76,-1035,4873,1917
-15552,3548,336,-1560,354,-1492
-16068,4224,324,-3165,3009,-222
-14672,4224,-68,-4388,1101,3
-15080,4696,-752,-5201,6246,370
-16656,3748,-740,-12573,4194,-2436
-15364,384,-732,-9163,1355,-4706
-17180,3928,-1076,-3908,2402,-3787
-13372,5788,-1520,-3316,761,410
-17016,1496,-212,-5145,-236,-508
-16620,2652,-216,2944,-275,-195
-15928,4248,272,-1592,-142,1774
-16516,3208,284,-676,-685,523
-17340,2972,912,572,-2045,-538
-16792,3004,280,448,-1964,-1191
-16780,3128,468,-1421,-2338,691
-15948,2792,732,-1601,-3150,922
-16980,3488,204,-1438,-1885,1123
-17068,2896,320,-1091,-2018,467
-15756,4084,760,-1637,-3076,740
-16468,1848,1416,2272,-2290,189
-16624,3924,988,1357,-1137,357
-15596,3364,1332,-432,-172,191
-16024,3604,1684,-2270,-987,659
-16012,3416,1320,-1282,-1947,1347
-16320,4576,1360,436,-409,-1248
-15284,2932,2016,1615,-1032,-1638
-15936,2840,2644,-1298,-1980,1255
-16300,3820,2384,-1410,-523,-2678
-15628,3008,2428,-3059,-187,-1143
-16004,4380,-1772,-12925,-6259,8377
-10372,1084,-2104,-9452,3911,-2056
-18888,5344,-2904,-6991,13964,-4516
-15160,2276,-2528,-12745,-2492,8144
-16940,4484,-3452,-5245,20773,-6318
-20584,3708,-2824,-13407,-2141,12225
-16440,4848,-3500,-5952,19303,229
-22560,4316,-2856,-10893,1603,8488
-14464,4256,-3088,-7870,9352,1027
-21456,4152,-2564,-8293,9311,9995
-13960,4180,-2668,-9806,-3075,-3071
-16536,3120,-2600,-6893,14608,13126
-16000,4304,-2404,-9440,-7642,-12761
-12168,2588,-2348,-8805,7816,15258
-17084,3616,-2208,-6112,2338,-18970
-14052,3780,-2668,-11185,-4035,8707
-15488,2416,-2504,-4435,10370,-17336
